Record #,Problem code,Problem message,Category,Manufacturer,Product Name,Merchant SKU,Product URL,Price,MPN,UPC
1839,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson 98 99 T098 T099 Combo 8 Inkjet Cartridges,ZINK-Epson-T098-Combo8,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T098-Combo8&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,46.00,,00010343868106
1840,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T124 (Combo-11) Moderate Yield Ink Cartridge,ZINK-Epson-T124-Combo11,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T124-Combo11&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,54.89,,
1841,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T124 (Combo-6) Moderate Yield Ink Cartridge,ZINK-Epson-T124-Combo6,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T124-Combo6&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,32.94,,00010343876484
1842,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T125 (Combo-11) Standard Yield Ink Cartridge,ZINK-Epson-T125-Combo11,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T125-Combo11&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,54.89,,00010343876415
1843,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T125 (Combo-6) Standard Yield Ink Cartridge,ZINK-Epson-T125-Combo6,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T125-Combo6&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,32.94,,00010343876415
1844,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T126 (Combo-11) High Yield Ink Cartridge,ZINK-Epson-T126-Combo11,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T126-Combo11&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,65.89,,00010343876286
1845,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T126 (Combo-6) High Yield Ink Cartridge,ZINK-Epson-T126-Combo6,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T126-Combo6&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,38.94,,00010343876286
1846,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T127 (Combo-11) Extra High Yield Cartridge,ZINK-Epson-T127-Combo11,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T127-Combo11&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,76.89,,00010343876163
1847,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T127 (Combo-6) Extra High Yield Cartridge,ZINK-Epson-T127-Combo6,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T127-Combo6&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,44.94,,00010343876163
1848,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T200XL (Combo 11) Hight Yield ink Cartridge,ZINK-Epson-T200XL-Combo11,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T200XL-Combo11&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,65.89,,
1849,222,Used or refurbished products are not listed currently,Computers > Cartridges and Toners,Epson,Epson T200XL (Combo 6) Hight Yield ink Cartridges,ZINK-Epson-T200XL-Combo6,http://www.compandsave.com/ProductDetails.asp?ProductCode=ZINK-Epson-T200XL-Combo6&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,36.90,,
159,233,Image too small.,Computers > Cartridges and Toners,Canon,New Compatible Canon BJI-201C-HC Inkjet Cartridge,INK-Canon-BJI-201C-HC,http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BJI-201C-HC&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,2.99,,00750845720020
161,233,Image too small.,Computers > Cartridges and Toners,Canon,New Compatible Canon BJI-201Y-HC Inkjet Cartridge,INK-Canon-BJI-201Y-HC,http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BJI-201Y-HC&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,2.99,,00750845720044
160,233,Image too small.,Computers > Cartridges and Toners,Canon,New Compatible Canon BJI-201M-HC Inkjet Cartridge,INK-Canon-BJI-201M-HC,http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BJI-201M-HC&utm_source=shoppingcom&utm_medium=shoppingengine&utm_campaign=shoppingcomshopping&,2.99,,00750845720037
