URL,HTTP code,Type
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4003.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4005.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4006.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4007.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4094.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4097.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4102.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4120.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4138.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/416.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/417.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4183.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/4195.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/421.jpg,404,HTTP codes 400-499
http://www.compandsave.com/v/vspfiles/photos/categories/printers/422.jpg,404,HTTP codes 400-499
http://search.compandsave.com/search?keywords=285A&utm_source=bing&utm_medium=cpc&utm_term=hp 85a black toner cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=285A&utm_source=bing&utm_medium=cpc&utm_term=hp 85a toner cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=285A&utm_source=bing&utm_medium=cpc&utm_term=hp toner cartridges 85a black&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=285A&utm_source=bing&utm_medium=cpc&utm_term=hp toner cartridges 85a&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564XL&utm_source=bing&utm_medium=cpc&utm_term=564xl black ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564XL&utm_source=bing&utm_medium=cpc&utm_term=564xl ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564XL&utm_source=bing&utm_medium=cpc&utm_term=564xl ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564XL&utm_source=bing&utm_medium=cpc&utm_term=cheap 564xl ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564XL&utm_source=bing&utm_medium=cpc&utm_term=ink cartridges 564xl&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564xl&utm_source=bing&utm_medium=cpc&utm_term=564 xl ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=564xl&utm_source=bing&utm_medium=cpc&utm_term=HP306 xl&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=920xl&utm_source=bing&utm_medium=cpc&utm_term=920xl ink cartridges&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=920xl&utm_source=bing&utm_medium=cpc&utm_term=hp 920xl ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=940xl&utm_source=bing&utm_medium=cpc&utm_term=940xl ink cartridges&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Dell 7130cdn&utm_source=bing&utm_medium=cpc&utm_term=dell 7130cdn toner&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Dell+series+22&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=series 22 ink&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=HP+CB435A&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 35a cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=HP+CB435A&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=p1006 hp toner&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=HP+CE278A&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 78a toner cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=HP+CE278A&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=toner hp 78a&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=LC103&utm_source=bing&utm_medium=cpc&utm_term=lc103bk&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=MG5220&imageField.x=19&imageField.y=11&utm_source=bing&utm_medium=cpc&utm_term=canon cli 226 black&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=MG5220&imageField.x=19&imageField.y=11&utm_source=bing&utm_medium=cpc&utm_term=canon ink cli 226&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=MG5220&imageField.x=19&imageField.y=11&utm_source=bing&utm_medium=cpc&utm_term=canon pgi 225&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=MG5220&imageField.x=19&imageField.y=11&utm_source=bing&utm_medium=cpc&utm_term=cli 226&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=MG5220&imageField.x=19&imageField.y=11&utm_source=bing&utm_medium=cpc&utm_term=cli 226c&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Q7551A&utm_source=bing&utm_medium=cpc&utm_term=hp51x toner&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=T042&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=t042 ink cartridges&utm_campaign=Epson-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=TN750&utm_source=bing&utm_medium=cpc&utm_term=brother tn-750 toner cartridge&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=TN750&utm_source=bing&utm_medium=cpc&utm_term=brother tn750 high yield toner&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Y49&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=dell ink cartridges series 21&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Y49&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=dell series 21 ink cartridge&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=Y49&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=series 21 ink&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=bci-24&utm_source=bing&utm_medium=cpc&utm_term=canon bci 24bk&utm_campaign=Canon-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=dell+series+23&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=series 23 ink&utm_campaign=Dell-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 61&utm_source=bing&utm_medium=cpc&utm_term=hp 61 ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=901 hp ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=901 ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=best price for hp 901&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=hp 901 ink cheapest&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=hp 901 ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp 901&utm_source=bing&utm_medium=cpc&utm_term=hp901ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 black ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 combo&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 combo-pack ink cartridges&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 ink cartridges combo pack&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 ink cartridges walmart&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 photo value pack&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 yellow ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 61 ink cartridge combo pack&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp ink 02 cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp ink cartridges 02 series&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=ink hp 02&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+72&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 72 ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+74+75&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=74 75 hp ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+74+75&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=74 75 ink&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+74+75&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp ink 74 75&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+74+75&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp ink 75 and 74&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+901&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 901 ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+901&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 901 tri color officejet ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+901&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp color 901&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+920xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=920xl ink cartridges&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+920xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 920xl ink cartridge&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+920xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 920xl print cartridge best price&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+940xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=940xl ink cartridges&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=kodak 30xl&utm_source=bing&utm_medium=cpc&utm_term=kodak 30xl ink&utm_campaign=Kodak-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lc105&utm_source=bing&utm_medium=cpc&utm_term=lc105&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lc61&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=lc61 ink&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lc61&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=lc61bk ink&utm_campaign=Brother-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark 100xl&utm_source=bing&utm_medium=cpc&utm_term=lexmark 100xl ink cartridges&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark 100xl&utm_source=bing&utm_medium=cpc&utm_term=lexmark 100xl&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark+100xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=100xl for lexmark&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark+100xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=lexmark printer cartridges 100xl&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark+100xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=lexmark printer ink 100xl&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=lexmark+100xl&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=lexmark100xl&utm_campaign=Lexmark-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=t048&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=t048 ink cartridges&utm_campaign=Epson-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=t054&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=t054 ink&utm_campaign=Epson-JumpFly,503,HTTP codes 500-599
http://search.compandsave.com/search?keywords=hp+02&imageField.x=0&imageField.y=0&utm_source=bing&utm_medium=cpc&utm_term=hp 02 ink cartridge combo pack&utm_campaign=HP-JumpFly,503,HTTP codes 500-599
http://compandsave.com/emailafriend.asp?productcode=toner-hp-cf280a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q1338a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q1339a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q2612a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q2613x,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q3961a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q5945a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q5949a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q5949x,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q5950a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q5951a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6000a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6001a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6002a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6003a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6511a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q6511x,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q7551a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-hp-q7553a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-konica-minolta-a0v301f,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-kyocera-mita-tk100,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-lexmark-24015sa,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-lexmark-e250a21a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-clp-k300a,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-clt-c508l,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-clt-k407s,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-ml-1210d3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-ml-1710d3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-ml-2010d3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-ml-2150d8,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-mlt-d103l,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-mlt-d105l,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-scx-5312d6,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-sf-5100d3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=toner-samsung-tdr-685,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-camaf-10ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-camaf-15ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-camaf-6ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-10ft-p,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-15ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-15ft-p,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-3ft-p,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-6ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-6ft-d,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cambm-6ft-p,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cammb5m-10ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=usb-cammb5m-6ft,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-brother-lc41-combo40,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-brother-lc51-combo40,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-brother-lc61-combo40,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-canon-bci-3ebk-6-combo40,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-canon-pgi220-combo50,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=wink-canon-pgi5cli8-combo50,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc103-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc103-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc103-combo40,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc41-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc51-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc51-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc61-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc61-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc65-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc65-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc75-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc75-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc79-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-brother-lc79-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-bci-3ebk-6-combo10,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-bci-3ebk-6-combo12,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-cli8-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg-40-cl-41-combo2,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg-40-cl-41-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg-40-cl-41-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg-50-cl-51-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg-50-cl-51-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg210-cl211-combo2,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg210-cl211-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pg210-cl211-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi220-combo12,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi220-combo14,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi220-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi225-combo12,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi225-combo14,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi225-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi225-combo6,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi35-cli36-combo2,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi35-cli36-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi35-cli36-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi35-cli36-combo8,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi5cli8-combo12,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi5cli8-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-canon-pgi5cli8-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-m4640-m4646-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-m4640-m4646-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-mk992-mk993-combo2,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-mk992-mk993-combo3,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-series-21-combo4,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-series-21-combo8,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-t0529+t0530-combo2,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-dell-t0529+t0530-combo5,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t048-combo15,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t048-combo8,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t060-combo11,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t060-combo6,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t068-combo11,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t068-combo6,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t069-combo6,Excluded by robots.txt,Exclusion
http://compandsave.com/emailafriend.asp?productcode=zink-epson-t078-combo15,Excluded by robots.txt,Exclusion
